# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_vf             15:(.)p_vf               16:(.)p_prime_vf         17:phi_vf                18:rQ_vf                 19:(.)rho_cdm_vf         20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       1.588791918425e+09       3.221426313709e-16       3.138480497000e-04       5.062299759434e+12       1.443125511977e+04       9.083162460313e-06       2.292826152144e+13       1.812002363826e-04       1.753263377494e+25       9.982185709579e+18       5.354771055652e+19       8.094181549533e+24       2.562687885436e+25       6.856979291015e-16      -6.858752867134e-16      -1.873178555722e-12       6.195589192700e-19       9.990946765557e-01      -1.522393668201e-16       2.562687885436e+25       8.542271774823e+24      -1.088715012256e+29       1.036075333179e-04       8.658348259880e-02 
       1.571805482691e+09       3.291430153059e-16       3.172397900926e-04       4.954632171220e+12       1.443125511638e+04       9.181323812722e-06       2.268312592846e+13       1.831584582757e-04       1.679477810712e+25       9.665425485648e+18       5.184850506382e+19       7.753540331032e+24       2.454837995209e+25       6.920444641217e-16      -6.922237381707e-16      -1.870304392712e-12       6.267351679276e-19       9.990932861918e-01      -1.536482173000e-16       2.454837995209e+25       8.182772812719e+24      -1.031746735798e+29       1.037039592267e-04       8.650301464288e-02 
       1.555000656012e+09       3.362955224309e-16       3.206681849406e-04       4.849254513207e+12       1.443125511295e+04       9.280545990689e-06       2.244061118214e+13       1.851378425592e-04       1.608797487522e+25       9.358716871894e+18       5.020321969724e+19       7.427234896704e+24       2.351526933386e+25       6.984497396055e-16      -6.986309507992e-16      -1.867434640019e-12       6.339945374045e-19       9.990918936938e-01      -1.550701051094e-16       2.351526933386e+25       7.838403257307e+24      -9.777593906585e+28       1.038003851792e-04       8.642269661171e-02 
       1.538375496729e+09       3.436034584906e-16       3.241336307838e-04       4.746118081962e+12       1.443125510948e+04       9.380840458512e-06       2.220068926191e+13       1.871386179334e-04       1.541091724670e+25       9.061740905077e+18       4.861014343358e+19       7.114661929342e+24       2.252563684793e+25       7.049142992217e-16      -7.050974684915e-16      -1.864569290879e-12       6.413379904632e-19       9.990904990588e-01      -1.565051508896e-16       2.252563684793e+25       7.508526392015e+24      -9.265969961334e+28       1.038968111760e-04       8.634252809289e-02 
       1.521928083945e+09       3.510702010579e-16       3.276365259808e-04       4.645175209903e+12       1.443125510598e+04       9.482218804379e-06       2.196333244680e+13       1.891610155703e-04       1.476235338672e+25       8.774188743476e+18       4.706761954480e+19       6.815243502167e+24       2.157765273070e+25       7.114386916707e-16      -7.116238401743e-16      -1.861708338537e-12       6.487665010180e-19       9.990891022832e-01      -1.579534763980e-16       2.157765273070e+25       7.192532296297e+24      -8.781117333910e+28       1.039932372176e-04       8.626250867562e-02 
       1.505656517297e+09       3.586992011064e-16       3.311772779853e-04       4.546379243267e+12       1.443125510244e+04       9.584692741716e-06       2.172851331219e+13       1.912052691400e-04       1.414108414353e+25       8.495761345704e+18       4.557404387503e+19       6.528426010275e+24       2.066956422361e+25       7.180234707317e-16      -7.182106198552e-16      -1.858851776249e-12       6.562810542632e-19       9.990877033635e-01      -1.594152045188e-16       2.066956422361e+25       6.889836717934e+24      -8.321635183924e+28       1.040896633045e-04       8.618263795065e-02 
       1.489558916741e+09       3.664939846033e-16       3.347562942508e-04       4.449684520546e+12       1.443125509886e+04       9.688274110531e-06       2.149620472670e+13       1.932716148380e-04       1.354596083129e+25       8.226169159722e+18       4.412786317240e+19       6.253679147060e+24       1.979969233239e+25       7.246691953090e-16      -7.248583666698e-16      -1.855999597280e-12       6.638826468044e-19       9.990863022968e-01      -1.608904592733e-16       1.979969233239e+25       6.599879992785e+24      -7.886195971595e+28       1.041860894372e-04       8.610291551034e-02 
       1.473633422333e+09       3.744581541374e-16       3.383739895071e-04       4.355046351387e+12       1.443125509524e+04       9.792974878788e-06       2.126637984899e+13       1.953602914122e-04       1.297588310631e+25       7.965131821714e+18       4.272757347366e+19       5.990494923710e+24       1.896642872273e+25       7.313764294800e-16      -7.315676449289e-16      -1.853151794908e-12       6.715722867908e-19       9.990848990796e-01      -1.623793658303e-16       1.896642872273e+25       6.322126010008e+24      -7.473541622210e+28       1.042825156162e-04       8.602334094860e-02 
       1.457878194015e+09       3.825953905870e-16       3.420307803026e-04       4.262420995934e+12       1.443125509159e+04       9.898807143790e-06       2.103901212471e+13       1.974715401908e-04       1.242979693251e+25       7.712377864526e+18       4.137171854015e+19       5.738386729973e+24       1.816823274658e+25       7.381457425427e-16      -7.383390241666e-16      -1.850308362419e-12       6.793509940481e-19       9.990834937089e-01      -1.638820505169e-16       1.816823274658e+25       6.056061220828e+24      -7.082479891282e+28       1.043789418423e-04       8.594391386093e-02 
       1.442291411400e+09       3.909094548075e-16       3.457270904619e-04       4.171765644614e+12       1.443125508789e+04       1.000578313357e-05       2.081407528342e+13       1.996056051097e-04       1.190669263260e+25       7.467644435347e+18       4.005888834339e+19       5.496888434443e+24       1.740362859358e+25       7.449777090641e-16      -7.451730791886e-16      -1.847469293110e-12       6.872198002144e-19       9.990820861810e-01      -1.653986408289e-16       1.740362859358e+25       5.801193689015e+24      -6.711880919907e+28       1.044753681157e-04       8.586463384434e-02 
       1.426871273566e+09       3.994041893887e-16       3.494633456285e-04       4.083038398348e+12       1.443125508415e+04       1.011391520832e-05       2.059154333552e+13       2.017627327413e-04       1.140560302127e+25       7.230677022358e+18       3.878771759870e+19       5.265553522715e+24       1.667120256238e+25       7.518729089290e-16      -7.520703901210e-16      -1.844634580289e-12       6.951797488770e-19       9.990806764927e-01      -1.669292654421e-16       1.667120256238e+25       5.557052181330e+24      -6.360673970366e+28       1.045717944372e-04       8.578550049740e-02 
       1.411615998845e+09       4.080835204223e-16       3.532399787218e-04       3.996198249192e+12       1.443125508038e+04       1.022321586179e-05       2.037139056930e+13       2.039431723226e-04       1.092560161692e+25       7.001229190049e+18       3.755688434537e+19       5.043954271812e+24       1.596960044684e+25       7.588319273895e-16      -7.590315424596e-16      -1.841804217274e-12       7.032318957105e-19       9.990792646407e-01      -1.684740542227e-16       1.596960044684e+25       5.323185296243e+24      -6.027844332540e+28       1.046682208073e-04       8.570651342026e-02 
       1.396523824615e+09       4.169514593183e-16       3.570574262994e-04       3.911205061377e+12       1.443125507656e+04       1.033369772277e-05       2.015359154795e+13       2.061471757839e-04       1.046580092862e+25       6.779062322937e+18       3.636510857185e+19       4.831680959347e+24       1.529752503214e+25       7.658553551140e-16      -7.660571271195e-16      -1.838978197393e-12       7.113773086170e-19       9.990778506219e-01      -1.700331382388e-16       1.529752503214e+25       5.099160629324e+24      -5.712430392199e+28       1.047646472266e-04       8.562767221457e-02 
       1.381593007102e+09       4.260121046525e-16       3.609161267377e-04       3.828019552766e+12       1.443125507270e+04       1.044537355652e-05       1.993812110658e+13       2.083749977784e-04       1.002535081528e+25       6.563945377417e+18       3.521115088467e+19       4.628341105981e+24       1.465373369636e+25       7.729437882382e-16      -7.731477404851e-16      -1.836156513983e-12       7.196170678677e-19       9.990764344328e-01      -1.716066497711e-16       1.465373369636e+25       4.884563973754e+24      -5.413520852701e+28       1.048610736956e-04       8.554897648352e-02 
       1.366821821174e+09       4.352696440640e-16       3.648165293271e-04       3.746603276693e+12       1.443125506880e+04       1.055825626624e-05       1.972495434940e+13       2.106268957109e-04       9.603436913708e+24       6.355654641489e+18       3.409381121943e+19       4.433558749751e+24       1.403703611292e+25       7.800978284147e-16      -7.803039844613e-16      -1.833339160394e-12       7.279522662459e-19       9.990750160700e-01      -1.731947223243e-16       1.403703611292e+25       4.678998554486e+24      -5.130252102060e+28       1.049575002150e-04       8.547042583181e-02 
       1.352208560143e+09       4.447283561971e-16       3.687590833579e-04       3.666918604195e+12       1.443125506486e+04       1.067235889459e-05       1.951406664674e+13       2.129031297683e-04       9.199279132954e+24       6.153973502104e+18       3.301192759287e+19       4.246973750938e+24       1.344629204979e+25       7.873180828650e-16      -7.875264665239e-16      -1.830526129984e-12       7.363840091926e-19       9.990735955302e-01      -1.747974906386e-16       1.344629204979e+25       4.482084294631e+24      -4.861805717797e+28       1.050539267853e-04       8.539201986567e-02 
       1.337751535569e+09       4.543926126731e-16       3.727442453965e-04       3.588928706625e+12       1.443125506087e+04       1.078769462518e-05       1.930543363230e+13       2.152039629492e-04       8.812130211967e+24       5.958692219897e+18       3.196437489440e+19       4.068241126200e+24       1.288040926123e+25       7.946051644305e-16      -7.948157997718e-16      -1.827717416122e-12       7.449134149523e-19       9.990721728100e-01      -1.764150907008e-16       1.288040926123e+25       4.293457112722e+24      -4.607406102341e+28       1.051503534071e-04       8.531375819285e-02 
       1.323449077062e+09       4.642668801157e-16       3.767724738282e-04       3.512597538622e+12       1.443125505684e+04       1.090427678410e-05       1.909903120025e+13       2.175296610944e-04       8.441274337952e+24       5.769607711071e+18       3.095006371607e+19       3.897030410712e+24       1.233834146834e+25       8.019596916248e-16      -8.021726029783e-16      -1.824913012187e-12       7.535416147219e-19       9.990707479065e-01      -1.780476597561e-16       1.233834146834e+25       4.112768249555e+24      -4.366318242170e+28       1.052467800810e-04       8.523564042260e-02 
       1.309299532092e+09       4.743557221996e-16       3.808442343143e-04       3.437889821462e+12       1.443125505277e+04       1.102211884143e-05       1.889483550252e+13       2.198804929175e-04       8.086025822883e+24       5.586523336193e+18       2.996793921963e+19       3.733025047166e+24       1.181908642451e+25       8.093822886858e-16      -8.095975006444e-16      -1.822112911569e-12       7.622697528004e-19       9.990693208159e-01      -1.796953363195e-16       1.181908642451e+25       3.939683623350e+24      -4.137845584199e+28       1.053432068077e-04       8.515766616566e-02 
       1.295301265797e+09       4.846638017778e-16       3.849599997920e-04       3.364771026743e+12       1.443125504866e+04       1.114123441286e-05       1.869282294599e+13       2.222567300362e-04       7.745727835708e+24       5.409248695703e+18       2.901698003954e+19       3.575921800472e+24       1.132168406241e+25       8.168735856291e-16      -8.170911230515e-16      -1.819317107668e-12       7.710989867406e-19       9.990678915348e-01      -1.813582601878e-16       1.132168406241e+25       3.773883212060e+24      -3.921328023296e+28       1.054396335877e-04       8.507983503424e-02 
